ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,length,sentiment,positive_count,negative_count
1631,ẩm phục_hồi tốt texture đặc thấm ẩm_mịn đối_xử đỏ đêm dịu hẳn dậy mặt không_đổ dầu giá serum bù chất_lượng tốt ráng đeo,10/6/2023,11:30,5,422209094,309,positive,2,0
2094,lắm đắp đọc hướng_dẫn đắp,10/4/2021,23:33,5,308500037,106,positive,0,0
1824,sạch bụi mịn không_bị căng dầu_thừa,21/10/2024,15:54,5,204900010,77,positive,1,1
2195,tặng kèm,23/08/2022,7:32,4,249500021,32,positive,0,0
788,hàng hasaki chê giá hời hãng sản_phẩm giá hsv túi_tiền rủng_rỉnh skincare siêu_dịu nhẹ lành_tính nhạy_cảm_sợ kích_ứng tập_tành skincare vô_tư hỗn_hợp nhạy_cảm độ dậy xài_không_chê sản_phẩm lành_tính chú_trọng toàn ngdung thành hiệu_quả không_vì_thế kiên_trì hiệu_quả giá bình_dân không_muốn ngửi_kỹ không_nồng nhẹ nhẹ lắm texture thề thích cực kiểu lỏng á_aply mát_mát thoáng mặt nhận_xét tóm_lại kiểu á_lười chụp hình,26/06/2021,20:21,5,211300002,968,positive,4,3
316,bàn_cãi giá rẻ,3/11/2020,10:53,5,205100137,88,positive,2,0
3324,nâng hù_hợp dầu,23/02/2022,13:33,5,223600010,64,positive,1,0
799,thích lắm mùi dịu nhẹ dầu mụn hasaki,19/12/2020,21:32,5,100230064,97,positive,1,0
4154,tạm hài_lòng,12/1/2023,14:32,2,422205162,43,negative,1,0
2795,mặt_nạ rẻ đẹp bền_dịch ẩm_mịn căng bóng cực,28/12/2020,17:50,5,365000020,65,positive,2,0
2377,dễ_dàng thoải_mái thư_giãn,29/04/2023,16:14,5,422205162,47,positive,2,0
336,sản_phẩm lắm,28/02/2020,20:48,5,422211489,28,positive,0,0
2514,khô_xài cực_kì thích lớp làn giải_cứu thích_hợp mặt,1/3/2023,2:10,5,248700062,123,positive,3,0
1633,chết tạm ổn gét_rửa mặt trông căng,10/12/2021,23:47,5,245500002,118,positive,1,0
396,ưng mặt_nạ,15/04/2024,21:53,5,422218099,82,positive,1,0
1296,ẩm mờ thâm_hơi lành_tính không_châm_chích bôi vết mụn rát vết_thương,13/07/2023,13:02,5,422211878,138,positive,0,0
2397,dễ_dàng thoải_mái thư_giãn,27/04/2023,16:32,5,308500009,48,positive,2,0
809,không_gây kích_ứng mặt,11/8/2020,16:41,5,200400004,22,positive,1,1
333,tầm giá hồng ẩm_dù dầu mụn hồng mịn hẳn sạch trị mụn hiệu_quả mụn lặn sạch thông_thoáng thấm dầu đậm dầu hồng,26/06/2020,19:36,5,422211447,406,positive,2,0
1474,sản_phẩm dịu nhẹ tốt,28/10/2021,13:41,5,204900056,27,positive,1,0
3218,không_hợp ạ_hợp dùm,16/03/2023,13:31,5,223600034,72,positive,2,1
229,nổi bọt_hơi,21/01/2022,23:48,4,205100146,37,positive,0,0
2453,,30/03/2020,0:37,5,308500004,2,positive,0,0
847,sài mắc tiền,15/01/2023,7:47,5,249500007,53,positive,0,1
2410,có_lẽ mặt_nạ siêu_đình chê,16/11/2022,13:52,5,422205163,96,positive,0,1
220,mỏng rách_điểm dày chắc_chùi bịch sạch,9/3/2022,0:31,3,217300001,68,negative,0,1
2610,tác_dụng tầm tuần không_kích_ứng mừng rít nhẹ,4/8/2022,12:42,5,371600006,119,positive,1,1
745,ứng_dụng tặng bông_tẩy không_thấy tặng,29/08/2022,8:59,5,422216594,60,positive,0,0
297,mềm_mại phá vỡ sản_phẩm skincare nhẹ_nhàng nhất_nhiên khăn mặt thấm rửa mặt lắm,17/03/2021,14:22,5,100230069,212,positive,1,0
336,,25/04/2020,22:17,5,422204259,9,positive,0,0
147,,10/4/2023,16:01,5,205100136,6,positive,0,0
1906,,3/8/2022,15:09,5,100210023,14,positive,0,0
2653,lắm,19/08/2023,17:50,5,422203807,8,positive,0,0
1502,tốt,4/9/2024,15:36,5,422211548,3,positive,1,0
128,không_mùi không_nhờn_rít tán kiềm dầu tốt nhẹ chấm mắt_xíu tán dần không_bị,18/01/2024,17:40,4,422208345,158,positive,2,0
3710,nhạy_cảm chọn_lựa mặt_nạ thời mắn mặt_nạ phù_họp túi_tiền thích trộm_vía không_bị_kích_ứng hàng,8/4/2023,15:05,5,422200002,253,positive,3,1
2655,chất_lượng ổn không_như kỳ_vọng,14/10/2023,11:39,2,422207562,51,negative,1,0
2240,thơm hương_dịu bắt sức đẹp,6/12/2023,10:56,5,206400011,51,positive,2,0
4304,tuýp hỗn_hợp đổ_lượng dầu chữ mụn đầu đen hasaki tư_vấn hãng cải_thiện rõ_rệt hướng_dẫn rửa_mặt sợi bã nhờn rửa không_bị căng rít,12/8/2024,15:07,5,343100041,269,positive,3,0
1982,,21/11/2022,14:37,5,422210146,26,positive,0,0
1641,đắp mặt mát lắm dưỡng_chất mùi dễ_chịu đắp mặt thoải_mái đêm rửa láng mịn,4/6/2024,23:28,5,422209718,170,positive,3,0
2163,gút chóp_đáng,15/08/2022,14:47,5,211300002,26,positive,0,0
2664,thô dưỡng,10/4/2022,22:58,1,422203809,55,negative,0,0
4016,ổn giá hsv làn,20/08/2022,1:13,5,422202153,57,positive,1,0
272,thích lắm dễ_thương,30/06/2021,9:01,5,422211446,45,positive,2,0
4328,bình_thường sản_phẩm đợt ghé hasaki để_dành độ tiện_dụng xịt lên_lớp bảo_vệ tối_ưu ẩm_xịt tóc trẻ,25/04/2022,16:43,5,248700027,285,positive,1,0
1166,chân áo,10/12/2022,21:42,5,422217292,21,positive,0,0
824,,8/8/2024,9:45,4,422221873,43,positive,0,0
1411,trộm_vía sài_hợp,13/07/2023,0:30,5,422200632,33,positive,1,0
4420,nhạy_cảm_dầu mụn toner_dưỡng chấm mụn không_hiêủ mụn sần mụn thời,14/10/2022,12:19,3,248700034,157,negative,0,0
1643,cực thích,8/7/2018,6:08,5,100160022,13,positive,1,0
1201,thích bôi không_bôi dạng sữa mặt kiểu bôi không_bị trắng vón_cục,18/11/2021,23:28,5,249500007,149,positive,2,0
3046,sản_phẩm hasaki hãng không_phải_lắng dịch_vụ đáo_gói hàng cẩn_thận sản_phẩm ưng_ý ủng_hộ,6/5/2024,22:19,5,422203645,168,positive,3,0
2448,,21/06/2020,13:55,4,308500004,47,positive,0,0
2905,chất vàng mẫu cũ không_nâng_tông hỗn_hợp thiên_dầu không_hề kiềm dầu tí,29/06/2022,11:50,3,204100003,136,negative,2,0
632,tốt,22/10/2020,17:16,5,207500001,29,positive,1,0
3567,không_đặc_biệt không_làm thất_vọng,8/1/2023,23:28,3,422205164,51,negative,1,2
3503,chất_lượng chấp_nhận không_hài_lòng lắm,10/6/2021,9:35,2,365000017,56,negative,1,1
3866,sản_phẩm ổn lựa_chọn tốt,2/2/2023,11:54,2,327500002,53,negative,2,0
1487,cực thích serum lâu_dài,10/1/2021,12:01,5,204900128,63,positive,1,0
3426,không_tệ lắm cân_nhắc kỹ,17/07/2023,23:29,2,422206513,51,negative,0,1
1479,phục_hồi nghiện corticoid tốt lắm,11/7/2021,19:55,5,204900056,60,positive,1,0
2399,dễ_dàng thoải_mái thư_giãn,27/04/2023,16:10,5,308500037,47,positive,2,0
723,hàng sản_phẩm không_khác,24/10/2021,15:43,3,422214146,66,negative,0,0
2645,bịch lắm không_bị xơ_dùng thích,13/05/2022,17:43,5,422203301,54,positive,2,0
229,nổi bọt_hơi,21/01/2022,23:48,4,422208807,37,positive,0,0
1170,nửa lọ lọ,28/10/2022,16:41,4,249500013,59,positive,0,0
546,vón không_tán,16/02/2022,8:53,1,204900013,30,negative,0,0
632,tốt,22/10/2020,17:16,5,100230069,29,positive,1,0
704,thích hasaki sản_phẩm,28/04/2023,18:42,5,200400004,47,positive,1,0
1765,tạm ổn bôi đợi ngấm bôi,17/08/2021,3:54,5,318900002,72,positive,1,0
1474,hàng chuẩn,28/10/2021,13:39,5,422204231,39,positive,0,0
1445,dễ_chịu dịu giá_thành ổn,2/5/2023,15:04,5,422210784,39,positive,2,0
3578,cấp_nước căng rát,22/01/2021,16:35,5,422201092,37,positive,0,0
331,,27/07/2020,13:27,5,422206648,12,positive,0,0
855,dịu nhẹ sạch mặt mùi hương dễ_chịu,4/8/2024,16:03,5,422204795,43,positive,1,0
35,sản_phẩm hiệu_quả cực_kì giá_thành,17/04/2023,13:48,5,100230056,79,positive,1,0
1239,đợt ổn đợt thô,25/09/2023,19:38,4,422203901,61,positive,1,0
80,lành_tính đổ dầu aply,20/07/2021,17:52,4,318900012,63,positive,0,0
2461,sạch sâu_lỗ chân lông_rửa mặt_bằng serum sạch mụn đầu đen á_sản_phẩm,21/10/2019,5:26,5,100220010,122,positive,0,0
674,thích hasaki sản_phẩm,3/5/2023,19:02,5,422216594,47,positive,1,0
2561,sản_phẩm trị liễu chất nhẹ không_bí đá tệp chóng khuyến_khích chấm,30/01/2024,20:01,5,308900002,155,positive,0,1
2750,công_nghiệp naris đỉnh nâng không_trắng_bệt lớp hoàn_thành đẹp_bôi không_bị ẻm chứa giúp dưỡng ẩm_nhẹ tuyệt_vời công_nghiệp xịn xò,15/06/2022,14:41,5,248700035,246,positive,5,0
3082,,24/07/2024,19:36,5,422204281,2,positive,0,0
869,sản_phẩm tốt,15/04/2023,22:10,5,204900159,16,positive,1,0
1949,mặt_nạ khít bnbg thoải_mái đắp trắng yếu_điểm rửa rít_mặt ẩm,1/8/2024,19:28,5,422209724,135,positive,1,0
1216,dạng lỏng dễ_tán mặt mỏng mịn nhẹ tênh_tích chứa,18/01/2021,9:56,5,422215804,122,positive,0,0
2336,giàng thoải_mái thư_giản,2/5/2023,16:23,5,422205160,48,positive,2,0
182,tốt quà tặng kèm chưng,28/05/2022,14:22,4,422208807,64,positive,2,0
1727,mềm mịn,20/11/2023,12:46,5,100210014,28,positive,0,0
2541,đợt mụn trộm_vía hẳn hợp_dịu nhẹ không_hề,14/11/2020,21:17,5,422206537,110,positive,2,0
2533,tỉnh hàng sữa_rửa mặt chất_lượng bàn_cãi sạch không_bị căng rát mặt,15/11/2020,16:07,5,204100019,165,positive,1,0
3091,sản_phẩm ổn cải_thiện nhăn kiên_trì,24/06/2021,14:40,5,232500022,100,positive,2,0
1902,đỉnh godndoc thẩm_thấu tác_dụng không_rõ_rệt màng âm_ẩm mỏng nhẹ thấm phục_hồi rõ_rệt dầu nhạy_cảm,16/09/2022,15:24,5,100210023,214,positive,1,0
2382,nhẹ_nhàng thoải_mái thư_giãn,29/04/2023,12:40,5,422205160,51,positive,3,0
2271,không_hợp dị_ứng ngứa,13/08/2023,9:25,3,422208157,40,negative,1,2
3488,sản_phẩm tế_bào chết tốt lành_tính dễ_chịu làn tế_bào chết dạng hạt scrub bào_mòn đau rát không_dành mụn nhạy_cảm trải tẩy_bào chết dạng hạt mẩn đỏ nổi mụn mụn bể hạt scrub cà mặt không_lấy nhân_mụn sưng viêm_mẫn đỏ vô_tình siêu_thị pg_phát mẫu láng ẩm_mượt không_đau_rát thích,26/07/2018,8:23,5,222600006,584,positive,4,1
2858,hàng chậm chất_lượng sản_phẩm,23/07/2022,16:20,1,422217292,47,negative,0,1
3337,sản_phẩm thấm không_nhờn rít nâng một_chút sản_phẩm ủng_hộ hasakiâu,13/10/2019,18:13,5,223600009,121,positive,0,0
1064,dầu mụn nhạy_cảm không_bị rát mặt mùi bổ rẻ đo,9/7/2023,10:50,5,422211183,93,positive,2,0
2171,hạt cứng_bạn nổi mụn cân_nhắc thơm đỉnh,10/2/2022,10:28,4,422206043,84,positive,2,1
365,sản_phẩm tốt không_mùi nhẹ dịu,26/10/2018,19:57,4,422204259,39,positive,1,0
1080,đầu mùi thơm nhẹ kích_ứng không_nhưng ưng_ý,25/07/2022,22:56,5,422220606,108,positive,4,1
262,hài_lòng sản_phẩm,15/07/2021,21:58,4,422203510,25,positive,1,0
2297,nhà_sản_xuất hsd bì không_trả,3/4/2019,11:45,1,100150059,66,negative,0,0
4298,mặt_nạ peptide má lành_tính thuần_dịu đỏ_dưỡng chất không_bị nhễ_nhại,11/3/2024,21:32,5,422205637,171,positive,1,0
76,hàng sài_êm,6/8/2021,23:17,3,318900011,26,negative,0,0
1461,hàng,21/05/2022,11:07,5,204900056,16,positive,0,0
1854,lớp ẩm tầm_bộ ráo_nguyên dầu không_cần_dưỡng sạch ưng,20/05/2023,23:53,5,223600010,139,positive,1,0
679,dễ_dàng thoải_mái thư_giãn,2/5/2023,10:00,5,422202253,48,positive,2,0
2334,dễ_dàng thoải_mái thư_giãn,2/5/2023,18:34,5,308500004,48,positive,2,0
799,thích lắm mùi dịu nhẹ dầu mụn hasaki,19/12/2020,21:32,5,422216594,97,positive,1,0
2588,giá tiền thích,21/05/2021,9:12,5,365000019,66,positive,1,0
325,dịu nhẹ tạm mùi không_thích lắm,9/9/2020,5:29,4,422206648,64,positive,1,1
709,dễ_dàng thoải_mái thư_giãn,28/04/2023,10:15,5,422205164,48,positive,2,0
1442,rửa mặt bọt kiềm dầu tốt,3/5/2023,17:02,5,204900056,38,positive,1,0
1495,tốt,30/04/2020,20:11,5,422210784,3,positive,1,0
903,sản_phẩm tốt,13/04/2023,15:02,5,422204795,21,positive,1,0
144,sản_phẩm tốt lắm,21/04/2023,14:27,5,253900006,23,positive,1,0
366,dã ý_giá siêu_rẻ tiếp,26/10/2018,19:57,5,422206648,68,positive,1,0
270,chân_ái dầu giá ưu_điểm kiềm dầu tốt dạng sữa thấm nâng tông_hơi nhẹ hầu_như không_luôn không_bị tông_giá nhược_điểm kém_xíu kiểu môi nắng_nóng đổ mồ_hôi chảy nhẹ_góc trán mép ổn dầu mũi hợp không_bị mụn không_đổ dầu mãi tốt,16/02/2023,14:11,5,422215804,465,positive,6,1
677,thích hasaki sản_phẩm,3/5/2023,18:31,5,100230057,47,positive,1,0
308,rửa sạch,11/6/2020,11:20,5,204900004,17,positive,0,0
2248,hồng chết tốt không_xài bha không_nên_xài ngứa,5/5/2024,16:09,5,245500001,122,positive,1,1
3029,hủ tầm thấm_nhiên dậy không_bị đổ dầu kiềm dầu tốt hợp_dầu mụn ẩm ẩm sâu không_gây mụn_giá tích tiếp,11/7/2021,19:56,5,343700002,220,positive,4,0
2434,mặt nhạy_cảm mặt_nạ cực_hợp tiếc mặt_nạ hàng chờ_đợi mãi mặt_nạ hàng hasaki mẫu mặt_nạ,27/02/2021,20:52,5,422205160,227,positive,1,0
808,thích cực hãng toner không_cần_thiết mặt lắm thơm mát_dịu nhẹ,25/07/2023,23:09,5,248100018,137,positive,2,0
2277,tư_vấn cải_thiện đốm nâu căng mịn mát nhẹ,2/12/2022,14:12,5,422208238,114,positive,1,0
1434,cực_kỳ ưng hasaki đặt_hàng hàng,30/08/2024,16:31,5,204900004,74,positive,1,0
1018,dễ_dàng thoải_mái thư_giãn,2/5/2023,17:32,5,308500018,46,positive,2,0
23,cực_kỳ lành_tính dịu nhẹ không_gây_kích ứng_không_mùi dễ_chịu cực_kỳ_hợp thường_ngày tích giá mềm hài_lòng,4/9/2023,10:05,5,100750038,168,positive,4,0
354,giá_thành hợp_lý sạch sản_phẩm dễ_chịu,4/8/2019,20:33,5,205100137,59,positive,2,0
733,,4/1/2023,13:30,5,200400004,2,positive,0,0
1509,trộm_vía ẩm tốt chất thấm lớp ẩm ẩm bình bôi_lượng yên_tâm có_lẽ lưu_ý giá rẻ không_rẻ,24/01/2024,21:31,5,422206035,427,positive,5,0
3649,sản_phẩm tốt,25/11/2023,15:29,5,422206043,17,positive,1,0
1410,serum svr tốt_rửa mặt bóng dầu_không_bị dính ẩm_mịn thoáng nhẹ aply serum thấm không_hề bí,21/07/2023,21:24,5,422217029,246,positive,3,0
2301,tạm ổn,6/10/2017,3:10,5,422216098,6,positive,1,0
216,sản_phẩm chất_lượng hằng,12/3/2022,19:29,5,205100136,55,positive,0,0
722,sản_phẩm,14/04/2023,13:58,5,100230064,15,positive,0,0
2291,nổi mụn không,23/09/2020,12:51,3,422216098,31,negative,0,1
3504,ổn không_thấy nổi_bật lắm,9/8/2024,19:39,3,422211447,52,negative,2,0
2878,làn mịn_màn trắng rõ_rệt vết nám liti vết tàn_mờ tình tốt cũn không_ưng,14/08/2022,23:40,5,358300002,257,positive,2,0
4251,mặt kích_ứng đỏ hết_nổi sần tấy đỏ hẳn đầu chích tác_dụng mặt_nạ nhạy_cảm,22/09/2020,16:57,5,308100018,225,positive,0,1
3508,đầu bọt không_lắm dần đâm nghiện sạch cực_kì tốt không_bị,1/10/2021,11:21,5,377400001,108,positive,2,0
2351,dễ_dàng thoải_mái thư_giãn,1/5/2023,10:13,5,308500013,48,positive,2,0
1777,đầu hiệu_quả đêm bôi hôm nổi nốt mụn_ẩn đẩy_nhân mụn dõi hiệu_quả,17/06/2021,9:41,5,100240016,177,positive,2,0
4002,sản_phẩm dưỡng_ẩm tốt thẩm_thấu cực,11/7/2022,13:28,5,422205673,63,positive,1,0
3294,sản_phẩm thích tư_vấn nhiệt_tình kĩ,28/10/2024,22:26,5,422205122,120,positive,1,0
1491,hỗn_hợp thiên_dầu nhạy_cảm kích_ứng sữa rửa mặt mê rửa mềm không_hề không_ngứa không_đỏ ửng,21/08/2020,13:33,5,422210784,195,positive,2,2
3598,sản_phẩm tạm ổn không_như,29/04/2023,22:09,2,308500004,40,negative,1,0
577,mờ thơm_thích lắm,19/03/2023,21:33,5,327500002,38,positive,2,0
307,sản phảm sài tốt hàng,2/1/2021,11:36,5,205100146,32,positive,1,0
2247,sản_phẩm không_như kỳ_vọng chất_lượng kém giá tiền,2/6/2021,18:57,2,365000012,59,negative,0,1
138,đắp mê,2/7/2023,20:04,5,422205805,32,positive,0,0
3514,đỉnh ghê_dầu mụn_rửa mặt vỗ mùi cúc dễ_chịu dịu mướt tối đều_đặn mụn rõ_rệt mê,24/02/2024,11:20,5,422210047,156,positive,2,0
3434,mụn nhỏ_lỗ chân lông tốt,5/9/2024,1:19,5,204100023,42,positive,1,0
4076,hiện_tượng mụn cố nửa_hũ không_ổn lắm zalo cảm_nhận cgiac nhưu lớp dầu ăn_trơn trượt cgiac bí lắm hiêu mụn chẳng_rõ_rệt,10/5/2023,11:57,4,345800003,270,positive,1,1
1508,hôm căng mềm hẳn,9/4/2024,15:18,5,422211549,85,positive,0,0
4282,dầu,6/7/2024,21:44,5,100230026,14,positive,0,0
2679,đổ bụi trắng dính mặt phí tiền không_sử_dụng,6/7/2021,20:20,1,422203776,63,negative,0,1
2521,mụn mùi hắc mềm,25/05/2022,18:13,4,422206537,48,positive,0,0
2331,nhẹ_nhàng thoải_mái thư_giãn,2/5/2023,19:25,5,422205164,50,positive,3,0
1289,sản_phẩm tốt_êm lắm,7/4/2021,13:02,5,204900009,22,positive,1,0
1806,,8/12/2016,7:54,5,100150059,16,positive,0,0
3958,tốt nồng_độ dần đầu mụn trị thâm_trị mụn,19/11/2023,8:05,5,422213308,116,positive,1,0
3361,mát thấm khô_thoáng nhẹ kết_hợp dưỡng ẩm cấp_nước lỗ chân_lông cải_thiện lỗ chân_lông hài_lòng,9/5/2020,11:43,5,201600074,187,positive,3,0
256,lọ giới_thiệu sản_phẩm lành_tính ẩm hiệu_quả,15/05/2024,17:22,5,422219399,103,positive,1,0
3740,không_mùi thích bọt bọt nhờn_nhờn xà_bông thích không_bọt không_dính dính hợp_loại giá,23/09/2020,13:02,5,377400001,215,positive,3,0
3592,hủ phê đắp mụn uống trà sữa ăn_hàng xưa mặt tầy huầy dồi rẻ ưng rẻ đắp,23/03/2024,14:18,5,422207736,187,positive,3,0
18,sạch,1/11/2017,18:21,5,100750038,11,positive,0,0
4398,thời tốt đầu,12/9/2020,9:12,2,422207812,50,negative,1,0
307,sản phảm sài tốt hàng,2/1/2021,11:36,5,422211446,32,positive,1,0
3610,siêu_thích í tối bôi mụt lớp mỏng dậy môi mềm hồng_hào chuẩn,14/04/2021,13:45,5,225200015,125,positive,2,0
3961,dịch_vụ chậm sản_phẩm chấp_nhận,14/01/2020,9:48,2,422204259,54,negative,0,1
3116,ưng_cơ bết dít tiếng rửa dính tác_dụng không,12/4/2023,22:02,5,256700012,123,positive,1,0
767,,30/12/2021,15:32,5,100230056,3,positive,0,0
367,sản_phẩm tốt hỗn_hợp sạch không_khô rửa,26/10/2018,19:22,4,205100136,126,positive,2,0
1448,dịu không_kích_ứng ý_định serum,9/4/2023,20:45,5,422210980,108,positive,1,1
629,thấm kiềm dầu tốt,5/3/2021,21:21,5,422212100,40,positive,1,0
3154,tốt cầu cơ_bản phàn_nàn,2/5/2023,13:23,3,422212100,51,negative,1,0
2777,sản_phẩm hạn_chế không_thực_sự,17/06/2024,18:09,2,345800003,48,negative,0,0
1185,thất_vọng sản_phẩm không_như quảng_cáo nêu,14/08/2023,4:16,2,422207865,51,negative,0,1
1078,vichy rõ_rệt không_mà đẹp mịn hồng,10/2/2019,8:38,5,201600074,96,positive,1,0
216,sản_phẩm chất_lượng hằng,12/3/2022,19:29,5,422206648,55,positive,0,0
2348,mùi hương dễ_chịu mát giá_thành ổn,1/5/2023,12:49,5,204100054,45,positive,2,0
2906,dầu không_bị bết vón_cục,17/06/2022,11:08,5,204100003,74,positive,1,0
3050,,17/09/2023,21:17,5,422203645,7,positive,0,0
761,chân_ái,26/08/2022,7:49,5,422220469,20,positive,0,0
1472,sạch tốt không_phù_hợp lắm căng mặt,17/11/2021,20:41,5,422210980,77,positive,3,1
913,sửa rửa mặt tốt,12/4/2023,15:44,5,422204795,24,positive,1,0
3275,đầu nóng dần_đắp chủ_yếu căng bóng hôm bóng,9/4/2023,11:00,5,422206103,119,positive,0,0
